BASIN NAME,FORMATION,LAT,LONG
Kolan,,-24.786,152.3005
Kolan,,-24.8067,152.2966
Kolan,,-24.6964,152.2474
Kolan,,-24.7502,152.3021
Kolan,,-24.7502,152.3021
Kolan,,-24.7381,152.2746
Kolan,,-24.7381,152.2746
Kolan,,-24.7951,152.3354
Kolan,,-24.7951,152.3354
Kolan,,-24.7777,152.2974
Kolan,,-24.7403,152.2788
Kolan,,-24.7379,152.2854
Kolan,,-24.7379,152.2854
Kolan,,-24.7557,152.1827
Kolan,,-24.7502,152.2741
Kolan,,-24.7853,152.2865
Kolan,,-24.7247,152.2792
Kolan,,-24.7075,152.2349
Kolan,,-24.7114,152.2527
Kolan,,-24.7114,152.2527
Kolan,,-24.8079,152.2536
Kolan,,-24.6964,152.2474
Kolan,,-24.7496,152.2752
Kolan,,-24.7496,152.2752
Kolan,,-24.823,152.3052
Kolan,,-24.7075,152.2349
Kolan,,-24.7026,152.2553
Kolan,,-24.7026,152.2553
Kolan,,-24.7783,152.343
Kolan,,-24.7783,152.343
Kolan,,-24.7231,152.2543
Kolan,,-24.7797,152.2455
Kolan,,-24.7324,152.2597
Kolan,,-24.7324,152.2597
Kolan,,-24.7986,152.2927
Kolan,,-24.7215,152.2376
Kolan,,-24.7493,152.2953
Kolan,,-24.7415,152.2447
Kolan,,-24.8023,152.3138
Kolan,,-24.8049,152.2048
Kolan,,-24.7888,152.268
Kolan,,-24.793,152.3043
Kolan,,-24.793,152.3043
Kolan,,-24.7349,152.2938
Kolan,,-24.7349,152.2938
Kolan,,-24.7349,152.2938
Kolan,,-24.7772,152.2817
Kolan,,-24.7772,152.2817
Kolan,,-24.7772,152.2817
Kolan,,-24.7466,152.1718
Kolan,,-24.7826,152.3082
Kolan,,-24.7826,152.3082
Kolan,,-24.7573,152.3114
Kolan,,-24.7573,152.3114
Kolan,,-24.7466,152.3054
Kolan,,-24.7466,152.3054
Kolan,,-24.7718,152.2942
Kolan,,-24.7718,152.2942
Kolan,,-24.7349,152.2427
Kolan,,-24.7349,152.2427
Kolan,,-24.7779,152.3165
Kolan,,-24.7779,152.3165
Kolan,,-24.7439,152.2598
Kolan,,-24.7439,152.2598
Kolan,,-24.7253,152.2668
Kolan,,-24.7253,152.2668
Kolan,,-24.7482,152.2172
Kolan,,-24.7868,152.3024
Kolan,,-24.7868,152.3024
Kolan,,-24.7897,152.3121
Kolan,,-24.7897,152.3121
Kolan,,-24.7897,152.3121
Kolan,,-24.7292,152.2324
Kolan,,-24.7292,152.2324
Kolan,,-24.7474,152.1776
Kolan,,-24.7898,152.1986
Kolan,,-24.8174,152.2147
Kolan,,-24.7424,152.3093
Kolan,,-24.7424,152.3093
Kolan,,-24.7415,152.2447
Kolan,,-24.7859,152.2202
Kolan,,-24.7668,152.3373
Kolan,,-24.7668,152.3373
Burnett,,-26.1634,151.7958
Burnett,,-26.0168,152.0998
Burnett,BARAMBAH CREEK ALLUVIUM,-26.2398,151.8928
Burnett,,-24.8951,152.3528
Burnett,,-25.3806,151.0784
Burnett,,-24.7742,152.4038
Burnett,,-24.8288,152.3854
Burnett,,-24.8288,152.3854
Burnett,,-26.6806,151.9296
Burnett,,-24.8793,152.3452
Burnett,,-24.8081,151.1473
Burnett,SPLINTER CREEK ALLUVIUM,-24.9163,151.2073
Burnett,,-24.832,152.3611
Burnett,,-24.8168,152.3505
Burnett,,-24.8168,152.3505
Burnett,,-24.8592,152.3685
Burnett,,-24.846,152.3151
Burnett,,-24.9008,152.2747
Burnett,,-25.8535,152.0008
Burnett,,-24.8396,152.2979
Burnett,,-24.9042,152.2002
Burnett,,-24.9042,152.2002
Burnett,,-24.8484,151.2636
Burnett,,-24.8299,151.2624
Burnett,,-26.0717,152.034
Burnett,,-26.0356,152.0478
Burnett,,-26.657,151.7166
Burnett,,-24.8372,152.3881
Burnett,,-24.8372,152.3881
Burnett,,-24.8893,152.337
Burnett,,-26.1446,151.7578
Burnett,,-26.717,151.8552
Burnett,,-24.7948,152.4157
Burnett,,-24.7948,152.4157
Burnett,,-24.7948,152.4157
Burnett,,-24.8644,152.2562
Burnett,,-24.8644,152.2562
Burnett,,-24.8388,152.2751
Burnett,,-24.815,152.3715
Burnett,CATTLE CREEK ALLUVIUM,-24.7865,150.8548
Burnett,,-26.2691,152.0175
Burnett,,-24.9301,152.2808
Burnett,,-24.7648,151.161
Burnett,,-24.7155,151.1569
Burnett,,-24.8794,152.2092
Burnett,MULGILDIE COAL MEASURES,-24.9173,151.0964
Burnett,,-24.8937,152.3595
Burnett,,-24.7749,151.1474
Burnett,PRECIPICE SANDSTONE,-25.6397,151.1735
Burnett,,-24.9099,151.2311
Burnett,PRECIPICE SANDSTONE,-24.9803,151.1468
Burnett,,-24.8409,152.3078
Burnett,SPLINTER CREEK ALLUVIUM,-25.1174,151.2142
Burnett,,-26.071,152.0315
Burnett,,-26.0231,151.9871
Burnett,,-24.8339,152.3303
Burnett,ELLIOTT FORMATION,-24.8623,152.3603
Burnett,ELLIOTT FORMATION,-24.8623,152.3658
Burnett,,-24.8209,152.3385
Burnett,,-26.034,152.0488
Burnett,MULGILDIE COAL MEASURES,-25.0122,151.189
Burnett,MAIN RANGE VOLCANICS,-26.7078,151.6238
Burnett,,-25.528,152.0694
Burnett,,-24.8547,152.4127
Burnett,,-24.8276,152.3768
Burnett,,-26.1808,151.852
Burnett,,-26.2861,152.0299
Burnett,,-24.9186,152.1993
Burnett,TERTIARY - UNDEFINED,-25.0122,151.1891
Burnett,,-26.4161,151.8208
Burnett,,-24.8415,152.3508
Burnett,,-24.8368,152.3433
Burnett,,-25.5858,151.2031
Burnett,,-25.9326,151.8792
Burnett,,-24.8399,152.236
Burnett,,-25.5083,151.2138
Burnett,,-24.8079,152.3358
Burnett,,-24.8079,152.3358
Burnett,,-24.8079,152.3358
Burnett,,-24.8079,152.3358
Burnett,,-26.5069,152.0139
Burnett,,-24.8325,152.3091
Burnett,,-24.7595,152.3615
Burnett,,-24.8248,152.2584
Burnett,,-24.8262,152.3503
Burnett,,-24.6765,151.1299
Burnett,,-26.2671,151.9844
Burnett,,-24.9405,152.2696
Burnett,,-24.8929,152.3734
Burnett,,-25.4931,152.0592
Burnett,,-24.8852,152.327
Burnett,,-24.9575,151.2081
Burnett,,-26.4458,151.8208
Burnett,,-24.9012,152.3687
Burnett,ELLIOTT FORMATION,-24.8699,152.3358
Burnett,,-24.8951,151.2225
Burnett,,-25.5507,151.1805
Burnett,,-24.812,152.2702
Burnett,,-24.815,152.3715
Burnett,,-24.8849,152.3708
Burnett,,-24.7912,152.3936
Burnett,SPLINTER CREEK ALLUVIUM,-25.0946,151.2289
Burnett,,-26.5089,152.0294
Burnett,,-24.8709,152.3789
Burnett,,-24.8663,152.362
Burnett,,-24.8836,152.2426
Burnett,,-26.0623,151.8224
Burnett,PRECIPICE SANDSTONE,-25.6032,151.1886
Burnett,ELLIOTT FORMATION,-24.8215,152.2815
Burnett,SPLINTER CREEK ALLUVIUM,-24.8254,151.2497
Burnett,,-25.0185,151.2559
Burnett,SPLINTER CREEK ALLUVIUM,-25.0969,151.2309
Burnett,,-26.6925,151.8888
Burnett,,-24.8712,152.2794
Burnett,,-24.8712,152.2794
Burnett,MULGILDIE COAL MEASURES,-24.8747,151.098
Burnett,MULGILDIE COAL MEASURES,-24.8747,151.098
Burnett,,-24.8548,152.383
Burnett,,-26.0211,151.9888
Burnett,,-24.8669,152.408
Burnett,,-24.8669,152.408
Burnett,,-24.818,152.4008
Burnett,,-24.818,152.4008
Burnett,EVERGREEN FORMATION,-25.2937,151.1758
Burnett,,-26.1847,151.7986
Burnett,,-24.8624,152.3605
Burnett,THREE MOON CREEK ALLUVIUM,-25.1456,151.1323
Burnett,,-24.8479,152.3453
Burnett,,-24.9273,151.1245
Burnett,,-26.6004,151.9966
Burnett,BARAMBAH CREEK ALLUVIUM,-26.2154,151.8784
Burnett,,-24.9351,152.1414
Burnett,,-24.853,152.37
Burnett,,-25.605,151.3069
Burnett,,-24.8237,152.3577
Burnett,,-24.8923,152.3176
Burnett,,-24.8608,152.3709
Burnett,BARAMBAH BASALT,-25.6768,151.8861
Burnett,,-24.8532,152.2706
Burnett,,-24.8532,152.2706
Burnett,,-25.4141,151.0453
Burnett,,-25.9318,151.8801
Burnett,,-24.8474,152.329
Burnett,,-26.1657,151.8153
Burnett,DEGILBO CREEK ALLUVIUM,-25.4696,152.023
Burnett,,-24.8291,152.2914
Burnett,,-24.8182,152.2474
Burnett,,-24.9894,151.224
Burnett,,-24.6933,151.1485
Burnett,,-26.6424,151.9432
Burnett,MULGILDIE COAL MEASURES,-24.9015,151.0658
Burnett,,-24.9111,152.1807
Burnett,,-24.8424,152.4098
Burnett,,-24.8424,152.4098
Burnett,BURNETT RIVER ALLUVIUM,-25.2769,151.1395
Burnett,BARKER CREEK ALLUVIUM,-26.6545,151.9221
Burnett,,-24.8424,152.3593
Burnett,,-26.1755,151.8095
Burnett,,-24.8565,152.3387
Burnett,,-26.1335,151.746
Burnett,,-25.6806,151.8158
Burnett,,-24.8672,152.2656
Burnett,,-24.9062,152.3006
Burnett,,-25.5871,151.1934
Burnett,,-24.8609,152.3638
Burnett,,-26.0321,152.0496
Burnett,,-24.8087,151.2508
Burnett,,-24.8422,150.839
Burnett,,-26.1467,151.868
Burnett,,-24.9298,152.2766
Burnett,,-24.9201,152.2884
Burnett,BURNETT RIVER ALLUVIUM,-25.2819,151.1394
Burnett,,-26.601,152.0101
Burnett,,-26.1977,152.1109
Burnett,BARAMBAH CREEK ALLUVIUM,-26.1562,151.7832
Burnett,TERTIARY - UNDEFINED,-25.6843,151.8583
Burnett,,-24.9191,152.1808
Burnett,,-24.8583,152.3234
Burnett,ELLIOTT FORMATION,-24.864,152.363
Burnett,,-24.8151,152.3247
Burnett,,-24.8151,152.3247
Burnett,,-24.843,152.3229
Burnett,,-24.785,151.2614
Burnett,BURNETT RIVER ALLUVIUM,-25.4525,151.176
Burnett,BURNETT RIVER ALLUVIUM,-25.4525,151.176
Burnett,,-26.5798,151.9883
Burnett,,-26.0593,151.8242
Burnett,,-25.9475,151.9497
Burnett,,-24.8107,152.3509
Burnett,,-24.8107,152.3509
Burnett,,-24.8466,152.3561
Burnett,SPLINTER CREEK ALLUVIUM,-24.8695,151.249
Burnett,SPLINTER CREEK ALLUVIUM,-24.8695,151.249
Burnett,,-26.5049,152.0107
Burnett,BARKER CREEK ALLUVIUM,-26.6552,151.9274
Burnett,,-24.8672,152.2654
Burnett,,-24.7779,151.2023
Burnett,BARAMBAH CREEK ALLUVIUM,-26.182,151.8366
Burnett,,-25.6817,151.8157
Burnett,,-24.8442,152.3121
Burnett,,-24.8512,152.3108
Burnett,,-24.8442,152.3789
Burnett,,-24.742,151.1659
Burnett,,-26.6453,151.9451
Burnett,PRECIPICE SANDSTONE,-25.0439,151.159
Burnett,,-25.5147,152.0571
Burnett,,-24.9926,151.2244
Burnett,,-25.1188,151.1363
Burnett,,-24.8307,152.3535
Burnett,,-24.8242,151.2505
Burnett,,-24.9571,151.2102
Burnett,,-26.3052,152.0455
Burnett,BARAMBAH CREEK ALLUVIUM,-26.304,152.0432
Burnett,PRECIPICE SANDSTONE,-25.6904,151.1824
Burnett,THREE MOON CREEK ALLUVIUM,-25.1433,151.1336
Burnett,,-24.8423,152.3306
Burnett,,-26.5842,151.9597
Burnett,,-25.6051,151.4809
Burnett,QUATERNARY - UNDEFINED,-26.8028,151.8363
Burnett,STUART RIVER ALLUVIUM,-26.7418,151.6175
Burnett,,-25.6178,151.5194
Burnett,,-24.9309,152.3013
Burnett,,-24.8052,152.4008
Burnett,BARAMBAH BASALT,-25.6842,151.8583
Burnett,BARAMBAH BASALT,-25.6842,151.8583
Burnett,,-24.845,152.4019
Burnett,,-24.845,152.4019
Burnett,,-26.6806,151.9296
Burnett,,-24.8393,152.2471
Burnett,,-26.6929,151.8871
Burnett,,-24.7899,151.146
Burnett,,-26.1993,151.8136
Burnett,PRECIPICE SANDSTONE,-25.5056,151.2148
Burnett,,-24.7952,152.4011
Burnett,,-24.853,152.4163
Burnett,,-24.853,152.4163
Burnett,SPLINTER CREEK ALLUVIUM,-25.0915,151.2262
Burnett,SPLINTER CREEK ALLUVIUM,-25.0915,151.2262
Burnett,,-25.907,151.9635
Burnett,,-26.7472,151.91
Burnett,,-25.6699,151.8282
Burnett,,-24.8967,152.2652
Burnett,BURNETT RIVER ALLUVIUM,-25.6302,151.2186
Burnett,QUATERNARY - UNDEFINED,-25.8863,151.8372
Burnett,BARAMBAH BASALT,-25.6815,151.8167
Burnett,,-26.2808,152.0305
Burnett,,-24.7895,151.2344
Burnett,,-26.1716,151.7891
Burnett,,-24.9016,152.1739
Burnett,,-24.8158,152.2365
Burnett,,-24.9164,152.2627
Burnett,PRECIPICE SANDSTONE,-25.4872,151.1924
Burnett,,-24.8346,152.2445
Burnett,,-24.8053,151.1505
Burnett,,-26.1842,152.0667
Burnett,CATTLE CREEK ALLUVIUM,-24.8614,150.8351
Burnett,THREE MOON CREEK ALLUVIUM,-25.1425,151.1339
Burnett,,-24.872,152.3357
Burnett,,-24.854,152.3508
Burnett,,-24.8222,152.2672
Burnett,,-26.6622,151.8998
Burnett,,-26.2703,152.0066
Burnett,PRECIPICE SANDSTONE,-25.6548,151.1951
Burnett,,-24.813,152.3244
Burnett,,-24.8864,152.3564
Burnett,,-24.9236,152.1472
Burnett,PRECIPICE SANDSTONE,-25.4548,151.1922
Burnett,,-26.1788,151.7361
Burnett,,-24.8378,152.3202
Burnett,PRECIPICE SANDSTONE,-25.5569,151.1862
Burnett,PRECIPICE SANDSTONE,-25.5569,151.1862
Burnett,SPLINTER CREEK ALLUVIUM,-25.1379,151.2065
Burnett,,-25.6072,151.19
Burnett,,-26.1932,151.8498
Burnett,,-26.1371,151.7726
Burnett,,-24.8514,152.4006
Burnett,,-24.8514,152.4006
Burnett,,-24.8594,152.2944
Burnett,,-24.8877,152.2038
Burnett,,-24.8507,152.3359
Burnett,,-24.8258,151.1328
Burnett,BURNETT RIVER ALLUVIUM,-25.4488,151.1758
Burnett,,-24.9128,152.1744
Burnett,EIDSVOLD COMPLEX,-25.2933,151.1144
Burnett,ELLIOTT FORMATION,-24.8694,152.3307
Burnett,,-24.8269,152.336
Burnett,BURNETT RIVER ALLUVIUM,-25.1782,151.19
Burnett,,-24.8698,152.2108
Burnett,BURNETT RIVER ALLUVIUM,-25.4872,151.1924
Burnett,,-24.8149,152.3715
Burnett,,-26.1482,151.7932
Burnett,,-26.1419,151.761
Burnett,BARAMBAH BASALT,-25.6138,151.8877
Burnett,MONAL CREEK ALLUVIUM,-24.6486,151.1283
Burnett,THREE MOON CREEK ALLUVIUM,-24.751,151.0187
Burnett,,-24.9066,152.2109
Burnett,,-24.9442,152.259
Burnett,,-24.7838,152.3572
Burnett,,-24.7838,152.3572
Burnett,,-24.9099,152.3295
Burnett,SPLINTER CREEK ALLUVIUM,-25.0999,151.2371
Burnett,,-26.1581,151.8026
Burnett,,-24.8139,152.3557
Burnett,BURNETT RIVER ALLUVIUM,-25.4878,151.1861
Burnett,QUATERNARY - UNDEFINED,-26.7381,151.8056
Burnett,,-24.9375,152.1505
Burnett,,-24.9375,152.1505
Burnett,,-24.7523,151.2478
Burnett,,-24.817,152.3297
Burnett,THREE MOON CREEK ALLUVIUM,-24.7515,151.0344
Burnett,,-24.8698,152.354
Burnett,,-24.7696,152.3582
Burnett,,-24.7696,152.3582
Burnett,MAIN RANGE VOLCANICS,-26.534,151.8396
Burnett,,-25.5144,152.0516
Burnett,DEGILBO CREEK ALLUVIUM,-25.472,152.0227
Burnett,,-24.8287,152.3853
Burnett,,-24.8287,152.3853
Burnett,,-24.7539,152.3626
Burnett,,-24.7539,152.3626
Burnett,,-24.8517,152.4075
Burnett,,-24.8517,152.4075
Burnett,,-26.0714,152.0327
Burnett,,-24.9255,152.2409
Burnett,,-24.9255,152.2409
Burnett,CATTLE CREEK ALLUVIUM,-24.7846,150.8568
Burnett,,-25.5168,152.0602
Burnett,,-25.5168,152.0602
Burrum,,-25.0431,152.3774
Burrum,,-24.926,152.4642
Burrum,,-25.0423,152.3584
Burrum,,-25.0423,152.3584
Burrum,,-25.0047,152.4681
Burrum,,-25.0471,152.2564
Burrum,,-25.0979,152.2979
Burrum,,-25.0979,152.2979
Burrum,,-25.0979,152.2979
Burrum,,-24.8424,152.4699
Burrum,,-24.8424,152.4699
Burrum,,-24.9014,152.4129
Burrum,,-24.9014,152.4129
Burrum,,-24.973,152.4242
Burrum,,-24.973,152.4242
Burrum,,-24.9397,152.3671
Burrum,,-25.0098,152.447
Burrum,,-25.2367,152.3219
Burrum,,-24.9792,152.4588
Burrum,,-24.9597,152.4204
Burrum,,-25.0557,152.23
Burrum,,-24.9999,152.3498
Burrum,,-24.9553,152.4779
Burrum,,-24.8524,152.4509
Burrum,,-24.8524,152.4509
Burrum,,-24.9527,152.3619
Burrum,,-25.0711,152.297
Burrum,,-24.9103,152.4622
Burrum,,-24.9668,152.3325
Burrum,,-24.9738,152.4319
Burrum,,-24.8967,152.46
Burrum,,-25.0394,152.2924
Burrum,,-24.9253,152.4566
Burrum,,-24.9847,152.3295
Burrum,,-24.7929,152.4327
Burrum,,-24.927,152.4711
Burrum,,-25.0379,152.3421
Burrum,,-24.9998,152.3677
Burrum,,-24.9998,152.3677
Burrum,,-24.9083,152.4371
Burrum,,-24.9197,152.3626
Burrum,,-25.0227,152.3385
Burrum,,-25.057,152.2076
Burrum,,-24.9952,152.3332
Burrum,,-24.8086,152.4276
Burrum,,-24.8086,152.4276
Burrum,,-25.0728,152.2833
Burrum,,-25.0728,152.2833
Burrum,,-24.898,152.4688
Burrum,,-24.898,152.4688
Burrum,,-24.9098,152.4883
Burrum,,-24.8355,152.423
Burrum,,-24.8355,152.423
Burrum,,-24.932,152.4566
Burrum,,-24.9127,152.4894
Burrum,,-25.0856,152.3194
Burrum,,-25.0919,152.3491
Burrum,,-24.9587,152.4849
Burrum,,-24.9559,152.405
Burrum,,-25.0128,152.3888
Burrum,,-24.948,152.4771
Burrum,,-25.1207,152.2723
Burrum,,-24.9101,152.442
Burrum,,-24.9744,152.3971
Burrum,,-25.0755,152.3187
Burrum,,-25.0843,152.2726
Burrum,,-24.9696,152.3787
Burrum,,-24.9781,152.4133
Burrum,,-24.9781,152.4133
Burrum,,-24.9781,152.4133
Burrum,,-25.0472,152.3488
Burrum,,-24.971,152.3582
Burrum,,-24.8675,152.4477
Burrum,,-24.8675,152.4477
Burrum,,-24.9598,152.418
Burrum,,-24.8673,152.4739
Burrum,,-24.9224,152.3916
Burrum,,-24.9224,152.3916
Burrum,,-25.0441,152.3942
Burrum,,-25.1003,152.2842
Burrum,,-25.098,152.2704
Burrum,,-25.098,152.2704
Burrum,,-25.098,152.2704
Burrum,,-24.9918,152.3809
Burrum,,-24.8306,152.4669
Burrum,,-24.8306,152.4669
Burrum,,-24.9182,152.4657
Burrum,,-25.0056,152.3875
Burrum,,-24.9467,152.3196
Burrum,,-24.9431,152.4185
Burrum,,-24.9431,152.4185
Burrum,,-24.8494,152.47
Burrum,,-24.942,152.4001
Burrum,,-24.942,152.4001
Burrum,,-25.0073,152.3801
Burrum,,-25.0718,152.3016
Burrum,,-25.0312,152.392
Burrum,,-24.9587,152.4849
Burrum,,-25.0665,152.318
Burrum,,-25.0089,152.4079
Burrum,,-25.1002,152.5482
Burrum,,-25.1072,152.3019
Burrum,,-25.0878,152.4037
Burrum,,-25.0599,152.2985
Burrum,,-25.0786,152.331
Burrum,,-25.0786,152.331
Burrum,,-24.8249,152.4117
Burrum,,-24.8249,152.4117
Burrum,,-25.0544,152.3369
Burrum,,-24.9304,152.3168
Burrum,,-24.9657,152.4007
Burrum,,-24.8183,152.4545
Burrum,,-24.8183,152.4545
Burrum,,-24.9267,152.4433
Burrum,,-24.9543,152.3781
Burrum,,-25.066,152.3393
Burrum,,-25.066,152.3393
Burrum,,-24.9148,152.4799
Burrum,,-25.0272,152.3485
Burrum,,-25.0272,152.3485
Burrum,,-24.9004,152.4847
Burrum,,-25.1232,152.3798
Burrum,,-24.9597,152.4205
Burrum,,-24.9967,152.4769
Burrum,,-24.9724,152.4403
Burrum,,-24.8844,152.4398
Burrum,,-24.8844,152.4398
Burrum,,-25.038,152.3468
Burrum,,-25.038,152.3468
Burrum,,-24.7646,152.4139
Burrum,,-25.0513,152.1901
Burrum,,-25.1149,152.2874
Burrum,,-24.9622,152.3244
Burrum,,-24.8839,152.467
Burrum,,-24.9143,152.478
Burrum,,-24.9708,152.409
Burrum,,-24.9708,152.409
Burrum,,-24.957,152.3899
Burrum,,-25.0722,152.2793
Burrum,,-24.8823,152.4761
Burrum,,-24.8823,152.4761
Burrum,,-24.9956,152.2601
Burrum,,-25.072,152.3393
Burrum,,-25.0011,152.4056
Burrum,,-24.9354,152.4808
Burrum,,-25.0002,152.2591
Burrum,,-24.8054,152.4334
Burrum,,-25.0497,152.2652
Burrum,,-24.8852,152.4877
Burrum,,-24.9271,152.4047
Burrum,,-24.9735,152.3885
Burrum,,-24.9114,152.4769
Burrum,,-24.8405,152.4409
Burrum,,-24.8405,152.4409
Burrum,,-25.236,152.3364
Burrum,,-25.236,152.3364
Burrum,,-25.0625,152.2465
Burrum,,-24.9414,152.338
Burrum,,-24.9218,152.4688
Burrum,,-25.0379,152.2844
Burrum,,-24.9859,152.2617
Burrum,,-25.1188,152.2705
Burrum,,-25.0226,152.5133
Burrum,,-24.954,152.3345
Burrum,,-24.9727,152.4453
Burrum,,-24.9626,152.3784
Burrum,,-25.0395,152.3641
Burrum,,-25.0395,152.3641
Burrum,,-25.1407,152.333
Burrum,,-24.9031,152.4717
Burrum,,-24.9873,152.3897
Burrum,,-25.1178,152.269
Burrum,,-25.077,152.3219
Burrum,,-24.9308,152.3784
Burrum,,-24.8118,152.4228
Burrum,,-25.0929,152.5244
Burrum,,-24.9356,152.4269
Burrum,,-24.9356,152.4269
Burrum,,-24.9259,152.4647
Burrum,,-24.9259,152.4647
Burrum,,-24.9159,152.4894
Burrum,,-24.9159,152.4894
Burrum,,-24.9159,152.4894
Burrum,,-24.8234,152.4267
Burrum,,-24.8234,152.4267
Burrum,,-25.0521,152.3446
Burrum,,-24.8919,152.3914
Burrum,,-25.1111,152.5291
Burrum,,-25.1111,152.5291
Burrum,,-24.8054,152.4333
Burrum,,-24.8054,152.4333
Burrum,,-24.8054,152.4333
Burrum,,-24.8222,152.4438
Burrum,,-24.8222,152.4438
Burrum,,-24.8341,152.4528
Burrum,,-24.8341,152.4528
Burrum,,-25.0233,152.3729
Burrum,,-24.9748,152.4229
Burrum,,-24.9096,152.3921
Burrum,,-24.9511,152.4446
Burrum,,-25.1824,152.2396
Burrum,,-24.9114,152.4288
Burrum,,-24.9114,152.4288
Burrum,,-24.7878,152.4228
Burrum,,-24.7878,152.4228
Burrum,,-24.7878,152.4228
Burrum,,-24.9272,152.3479
Burrum,,-24.8054,152.4333
Burrum,,-24.9314,152.3372
Burrum,,-24.8577,152.432
Burrum,,-24.8577,152.432
Burrum,,-25.194,152.278
Burrum,,-24.9912,152.4105
Burrum,,-25.0706,152.2666
Burrum,,-24.8686,152.4812
Burrum,,-24.8657,152.4651
Burrum,,-24.8657,152.4651
Burrum,,-24.9161,152.3758
Burrum,,-25.1187,152.3267
Burrum,,-25.1382,152.2586
Burrum,,-24.9872,152.4261
Burrum,,-24.9824,152.4019
Burrum,,-24.9434,152.4718
Burrum,,-24.8365,152.4542
Burrum,,-24.9555,152.439
Burrum,,-24.9507,152.2905
Burrum,,-25.0878,152.2718
Burrum,,-24.9172,152.4146
Burrum,,-24.9172,152.4146
Burrum,,-24.89,152.4247
Burrum,,-24.9825,152.357
Burrum,,-24.9768,152.3224
Burrum,,-24.9082,152.3688
Burrum,,-25.0245,152.2777
Mary,KARANDAH GRANODIORITE,-26.0634,152.3051
Mary,,-25.3175,152.8036
Mary,,-25.5889,152.6707
Mary,QUATERNARY - UNDEFINED,-26.066,152.2364
Mary,QUATERNARY - UNDEFINED,-26.4228,152.7515
Mary,QUATERNARY - UNDEFINED,-26.1506,152.1863
Mary,QUATERNARY - UNDEFINED,-26.5883,152.7362
Mary,,-25.6017,152.6836
Mary,QUATERNARY - UNDEFINED,-26.5879,152.7379
Mary,QUATERNARY - UNDEFINED,-26.0674,152.2366
Mary,QUATERNARY - UNDEFINED,-26.0264,152.4567
Mary,QUATERNARY - UNDEFINED,-26.4249,152.7496
Mary,,-26.0111,152.3808
Mary,QUATERNARY - UNDEFINED,-26.4042,152.7284
Mary,QUATERNARY - UNDEFINED,-26.4235,152.7509
Mary,QUATERNARY - UNDEFINED,-26.1482,152.1896
Mary,QUATERNARY - UNDEFINED,-26.0626,152.3053
Mary,QUATERNARY - UNDEFINED,-26.3593,152.7292
Fraser Island,,-25.4477,153.0637
Fraser Island,,-25.4495,153.0576
Fraser Island,,-25.5246,152.9945
Fraser Island,,-25.5714,153.0404
Fraser Island,,-25.4475,153.0625
Fraser Island,,-25.4478,153.0623
Fraser Island,,-25.4582,153.0112
Fraser Island,,-25.474,153.058
Fraser Island,,-25.5711,153.0404
Fraser Island,,-25.5413,153.0141
Fraser Island,,-25.5065,153.1173
Fraser Island,,-25.457,153.0764
Noosa,COOLOOLA SAND MASS REGIONAL,-25.9685,153.0615
Noosa,COOLOOLA SAND MASS PERCHED,-25.9295,153.0819
Noosa,COOLOOLA SAND MASS REGIONAL,-25.9293,153.0821
Noosa,COOLOOLA SAND MASS REGIONAL,-25.9591,153.0761
Noosa,COOLOOLA SAND MASS REGIONAL,-25.9435,153.0802
Noosa,COOLOOLA SAND MASS REGIONAL,-25.9742,153.073
Noosa,COOLOOLA SAND MASS REGIONAL,-25.9426,153.0513
Noosa,COOLOOLA SAND MASS REGIONAL,-25.9348,153.0707
Noosa,COOLOOLA SAND MASS REGIONAL,-25.9742,153.073
Noosa,COOLOOLA SAND MASS REGIONAL,-25.9921,153.0888
Maroochy,QUATERNARY - UNDEFINED,-27.0481,153.1536
Maroochy,QUATERNARY - UNDEFINED,-27.0731,153.1946
Maroochy,QUAT SAND,-26.9677,153.1242
Maroochy,QUAT SAND,-26.9627,153.1448
Maroochy,QUATERNARY - UNDEFINED,-27.0073,153.1644
Maroochy,QUAT SAND,-27.0789,153.1799
Maroochy,,-27.0136,153.1418
Maroochy,QUATERNARY - UNDEFINED,-27.0854,153.1593
Maroochy,QUATERNARY - UNDEFINED,-27.0319,153.1515
Maroochy,QUATERNARY - UNDEFINED,-27.0704,153.2021
Maroochy,,-27.0813,153.1733
Maroochy,QUATERNARY - UNDEFINED,-27.0486,153.1792
Maroochy,QUATERNARY - UNDEFINED,-26.9448,153.113
Maroochy,QUATERNARY - UNDEFINED,-26.9918,153.0959
Maroochy,QUATERNARY - UNDEFINED,-27.0149,153.1253
Maroochy,,-27.0136,153.1419
Maroochy,QUATERNARY - UNDEFINED,-27.061,153.154
Maroochy,QUATERNARY - UNDEFINED,-26.9176,153.0985
Maroochy,QUATERNARY - UNDEFINED,-27.0954,153.1829
Maroochy,QUATERNARY - UNDEFINED,-26.9453,153.113
Brisbane,KOUKANDOWIE FORMATION,-27.7319,152.3295
Brisbane,BLACKFELLOW CREEK ALLUVIUM,-27.7467,152.2178
Brisbane,LOCKYER CREEK ALLUVIUM,-27.5478,152.2646
Brisbane,LOCKYER CREEK ALLUVIUM,-27.422,152.5316
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.6599,152.3722
Brisbane,REYNOLDS CREEK ALLUVIUM,-27.9785,152.5809
Brisbane,LAIDLEY CREEK ALLUVIUM,-27.7114,152.3603
Brisbane,GATTON SANDSTONE,-27.5752,152.1717
